Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Reactome_2022	G1/S DNA Damage Checkpoints R-HSA-69615	2/67	6.890690e-01	9.523482e-01	0	0	8.416676e-01	3.134487e-01	CCNE1;PSMD3
Reactome_2022	Protein Localization R-HSA-9609507	5/164	6.901983e-01	9.523482e-01	0	0	8.596586e-01	3.187410e-01	HAO1;AGXT;SLC27A2;HAO2;GDAP1
Reactome_2022	Transport To Golgi And Subsequent Modification R-HSA-948021	5/164	6.901983e-01	9.523482e-01	0	0	8.596586e-01	3.187410e-01	SEC22B;FOLR2;ANK1;AREG;SPTBN2
Reactome_2022	CaM Pathway R-HSA-111997	1/33	6.943180e-01	9.523482e-01	0	0	8.550692e-01	3.119508e-01	ADCY1
Reactome_2022	Diseases Of Carbohydrate Metabolism R-HSA-5663084	1/33	6.943180e-01	9.523482e-01	0	0	8.550692e-01	3.119508e-01	DCXR
Reactome_2022	Glucagon-type Ligand Receptors R-HSA-420092	1/33	6.943180e-01	9.523482e-01	0	0	8.550692e-01	3.119508e-01	GNG4
Reactome_2022	Negative Regulation Of FGFR1 Signaling R-HSA-5654726	1/33	6.943180e-01	9.523482e-01	0	0	8.550692e-01	3.119508e-01	FGF3
Reactome_2022	Signal Amplification R-HSA-392518	1/33	6.943180e-01	9.523482e-01	0	0	8.550692e-01	3.119508e-01	GNG4
Reactome_2022	Signaling By WNT In Cancer R-HSA-4791275	1/33	6.943180e-01	9.523482e-01	0	0	8.550692e-01	3.119508e-01	FZD8
Reactome_2022	Orc1 Removal From Chromatin R-HSA-68949	2/69	7.045149e-01	9.649659e-01	0	0	8.164582e-01	2.859611e-01	PSMD3;CDC6
Reactome_2022	Signaling By WNT R-HSA-195721	9/294	7.128315e-01	9.704225e-01	0	0	8.625227e-01	2.919727e-01	SFRP1;NRAS;WIF1;GNG4;PSMD3;WNT5A;FZD8;RSPO1;LGR6
Reactome_2022	Ca-dependent Events R-HSA-111996	1/35	7.155235e-01	9.704225e-01	0	0	8.046875e-01	2.693617e-01	ADCY1
Reactome_2022	Gene And Protein Expression By JAK-STAT Signaling After Interleukin-12 Stimulation R-HSA-8950505	1/35	7.155235e-01	9.704225e-01	0	0	8.046875e-01	2.693617e-01	S100A9
Reactome_2022	Nucleotide Catabolism R-HSA-8956319	1/35	7.155235e-01	9.704225e-01	0	0	8.046875e-01	2.693617e-01	ENTPD5
Reactome_2022	Plasma Lipoprotein Clearance R-HSA-8964043	1/35	7.155235e-01	9.704225e-01	0	0	8.046875e-01	2.693617e-01	APOE
Reactome_2022	RHOBTB GTPase Cycle R-HSA-9706574	1/35	7.155235e-01	9.704225e-01	0	0	8.046875e-01	2.693617e-01	PDE5A
Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046	1/35	7.155235e-01	9.704225e-01	0	0	8.046875e-01	2.693617e-01	SNAPC2
Reactome_2022	Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886	1/36	7.255689e-01	9.799233e-01	0	0	7.816558e-01	2.507547e-01	AREG
Reactome_2022	Activation Of ATR In Response To Replication Stress R-HSA-176187	1/36	7.255689e-01	9.799233e-01	0	0	7.816558e-01	2.507547e-01	CDC6
Reactome_2022	Platelet Aggregation (Plug Formation) R-HSA-76009	1/36	7.255689e-01	9.799233e-01	0	0	7.816558e-01	2.507547e-01	ITGB3
Reactome_2022	Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	1/37	7.352599e-01	9.896005e-01	0	0	7.599037e-01	2.336941e-01	GNG4
Reactome_2022	Fatty acyl-CoA Biosynthesis R-HSA-75105	1/37	7.352599e-01	9.896005e-01	0	0	7.599037e-01	2.336941e-01	SLC27A2
Reactome_2022	Post-translational Protein Modification R-HSA-597592	45/1383	7.358043e-01	9.896005e-01	0	0	9.150530e-01	2.807301e-01	SPON2;SPON1;AREG;ART3;TUBA3D;UCHL1;MUC2;CDH2;ADAMTSL4;TUBB3;MPZ;UBD;PSMD3;GCNT3;APOE;MUC4;B4GALNT2;CHGB;SPTBN2;CD52;MUCL1;MUC16;MUC17;AMBN;GP2;LSAMP;FBXL18;MUC5B;CP;ANK1;TF;F9;VNN1;SLPI;B3GNT7;CEACAM5;ALB;FAM20C;ALPL;SCG3;SEC22B;FOLR2;MFGE8;SCG2;MUC20
Reactome_2022	RNA Polymerase II Transcribes snRNA Genes R-HSA-6807505	2/74	7.403436e-01	9.943225e-01	0	0	7.595622e-01	2.283555e-01	SNAPC2;INTS6
Reactome_2022	Signaling By B Cell Receptor (BCR) R-HSA-983705	3/109	7.438689e-01	9.959020e-01	0	0	7.736252e-01	2.289083e-01	CD79A;NRAS;PSMD3
Reactome_2022	Apoptotic Cleavage Of Cellular Proteins R-HSA-111465	1/38	7.446093e-01	9.959020e-01	0	0	7.393274e-01	2.180244e-01	PKP1
Reactome_2022	Association Of TriC/CCT With Target Proteins During Biosynthesis R-HSA-390471	1/38	7.446093e-01	9.959020e-01	0	0	7.393274e-01	2.180244e-01	CCNE1
Reactome_2022	DAG And IP3 Signaling R-HSA-1489509	1/39	7.536289e-01	9.999958e-01	0	0	7.198340e-01	2.036088e-01	ADCY1
Reactome_2022	ABC Transporter Disorders R-HSA-5619084	2/77	7.600097e-01	9.999958e-01	0	0	7.290659e-01	2.000733e-01	ABCC2;PSMD3
Reactome_2022	Golgi-to-ER Retrograde Transport R-HSA-8856688	3/112	7.602323e-01	9.999958e-01	0	0	7.522152e-01	2.062057e-01	KLC4;KIF1A;SEC22B
Reactome_2022	Class C/3 (Metabotropic Glutamate/Pheromone Receptors) R-HSA-420499	1/40	7.623304e-01	9.999958e-01	0	0	7.013403e-01	1.903264e-01	UBD
Reactome_2022	RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476	1/40	7.623304e-01	9.999958e-01	0	0	7.013403e-01	1.903264e-01	SNAPC2
Reactome_2022	Signaling By FGFR4 R-HSA-5654743	1/40	7.623304e-01	9.999958e-01	0	0	7.013403e-01	1.903264e-01	NRAS
Reactome_2022	Oncogenic MAPK Signaling R-HSA-6802957	2/78	7.662726e-01	9.999958e-01	0	0	7.194355e-01	1.915262e-01	NRAS;ITGB3
Reactome_2022	Interleukin-1 Signaling R-HSA-9020702	3/114	7.706642e-01	9.999958e-01	0	0	7.385847e-01	1.924032e-01	PSMD3;SAA2;S100B
Reactome_2022	Negative Regulation Of MAPK Pathway R-HSA-5675221	1/41	7.707250e-01	9.999958e-01	0	0	6.837713e-01	1.780702e-01	NRAS
Reactome_2022	Regulation Of Beta-Cell Development R-HSA-186712	1/41	7.707250e-01	9.999958e-01	0	0	6.837713e-01	1.780702e-01	INSM1
Reactome_2022	Downstream Signaling Events Of B Cell Receptor (BCR) R-HSA-1168372	2/79	7.723930e-01	9.999958e-01	0	0	7.100552e-01	1.833801e-01	NRAS;PSMD3
Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	5/182	7.729846e-01	9.999958e-01	0	0	7.715093e-01	1.986607e-01	PSMD3;ALB;GSTA1;PHGDH;SLC7A11
Reactome_2022	Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	1/42	7.788235e-01	9.999958e-01	0	0	6.670593e-01	1.667454e-01	F9
Reactome_2022	RHOF GTPase Cycle R-HSA-9035034	1/42	7.788235e-01	9.999958e-01	0	0	6.670593e-01	1.667454e-01	AKAP12
Reactome_2022	PPARA Activates Gene Expression R-HSA-1989781	3/116	7.807224e-01	9.999958e-01	0	0	7.254368e-01	1.795715e-01	MED24;CYP1A1;AGXT
Reactome_2022	DDX58/IFIH1-mediated Induction Of Interferon-Alpha/Beta R-HSA-168928	2/81	7.842152e-01	9.999958e-01	0	0	6.920071e-01	1.682075e-01	SAA2;S100B
Reactome_2022	Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	2/81	7.842152e-01	9.999958e-01	0	0	6.920071e-01	1.682075e-01	HSPA6;HSPA2
Reactome_2022	DAP12 Interactions R-HSA-2172127	1/43	7.866363e-01	9.999958e-01	0	0	6.511431e-01	1.562674e-01	NRAS
Reactome_2022	Cyclin E Associated Events During G1/S Transition R-HSA-69202	2/82	7.899215e-01	9.999958e-01	0	0	6.833215e-01	1.611420e-01	CCNE1;PSMD3
Reactome_2022	Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	3/118	7.904143e-01	9.999958e-01	0	0	7.127462e-01	1.676365e-01	MED24;CYP1A1;AGXT
Reactome_2022	Interleukin-12 Signaling R-HSA-9020591	1/44	7.941735e-01	9.999958e-01	0	0	6.359672e-01	1.465608e-01	S100A9
Reactome_2022	Interleukin-2 Family Signaling R-HSA-451927	1/44	7.941735e-01	9.999958e-01	0	0	6.359672e-01	1.465608e-01	GAB2
Reactome_2022	Interleukin-3, Interleukin-5 And GM-CSF Signaling R-HSA-512988	1/44	7.941735e-01	9.999958e-01	0	0	6.359672e-01	1.465608e-01	GAB2
Reactome_2022	Sphingolipid De Novo Biosynthesis R-HSA-1660661	1/44	7.941735e-01	9.999958e-01	0	0	6.359672e-01	1.465608e-01	ALDH3B2
Reactome_2022	TP53 Regulates Transcription Of Cell Death Genes R-HSA-5633008	1/44	7.941735e-01	9.999958e-01	0	0	6.359672e-01	1.465608e-01	MPZ
Reactome_2022	Signaling By TGFB Family Members R-HSA-9006936	3/119	7.951252e-01	9.999958e-01	0	0	7.065650e-01	1.619840e-01	ITGB3;ITGB6;TRIM33
Reactome_2022	Synthesis Of DNA R-HSA-69239	3/119	7.951252e-01	9.999958e-01	0	0	7.065650e-01	1.619840e-01	CCNE1;PSMD3;CDC6
Reactome_2022	Transcriptional Regulation By RUNX2 R-HSA-8878166	3/119	7.951252e-01	9.999958e-01	0	0	7.065650e-01	1.619840e-01	MMP13;PSMD3;AREG
Reactome_2022	Platelet Homeostasis R-HSA-418346	2/83	7.954944e-01	9.999958e-01	0	0	6.748503e-01	1.544000e-01	GNG4;PDE5A
Reactome_2022	Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	2/84	8.009362e-01	9.999958e-01	0	0	6.665857e-01	1.479647e-01	CCNE1;PSMD3
Reactome_2022	HCMV Infection R-HSA-9609646	3/121	8.042822e-01	9.999958e-01	0	0	6.945169e-01	1.512693e-01	PCSK2;PCSK1;EGFR
Reactome_2022	XBP1(S) Activates Chaperone Genes R-HSA-381038	1/46	8.084596e-01	9.999958e-01	0	0	6.076389e-01	1.291989e-01	EXTL1
Reactome_2022	PLC Beta Mediated Events R-HSA-112043	1/47	8.152269e-01	9.999958e-01	0	0	5.943985e-01	1.214289e-01	ADCY1
Reactome_2022	SARS-CoV-2 Modulates Host Translation Machinery R-HSA-9754678	1/47	8.152269e-01	9.999958e-01	0	0	5.943985e-01	1.214289e-01	RPS4Y1
Reactome_2022	Sensory Perception Of Taste R-HSA-9717189	1/47	8.152269e-01	9.999958e-01	0	0	5.943985e-01	1.214289e-01	KCNJ2
Reactome_2022	Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480	2/87	8.164977e-01	9.999958e-01	0	0	6.429587e-01	1.303478e-01	MYH2;TARP
Reactome_2022	Cross-presentation Of Soluble Exogenous Antigens (Endosomes) R-HSA-1236978	1/48	8.217555e-01	9.999958e-01	0	0	5.817215e-01	1.141991e-01	PSMD3
Reactome_2022	IRE1alpha Activates Chaperones R-HSA-381070	1/48	8.217555e-01	9.999958e-01	0	0	5.817215e-01	1.141991e-01	EXTL1
Reactome_2022	Netrin-1 Signaling R-HSA-373752	1/49	8.280537e-01	9.999958e-01	0	0	5.695727e-01	1.074654e-01	UNC5C
Reactome_2022	Regulation Of Activated PAK-2p34 By Proteasome Mediated Degradation R-HSA-211733	1/49	8.280537e-01	9.999958e-01	0	0	5.695727e-01	1.074654e-01	PSMD3
Reactome_2022	Signaling By NOTCH3 R-HSA-9012852	1/49	8.280537e-01	9.999958e-01	0	0	5.695727e-01	1.074654e-01	EGFR
Reactome_2022	TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312	1/49	8.280537e-01	9.999958e-01	0	0	5.695727e-01	1.074654e-01	CCNE1
Reactome_2022	MAPK6/MAPK4 Signaling R-HSA-5687128	2/90	8.309617e-01	9.999958e-01	0	0	6.209427e-01	1.149809e-01	CCND3;PSMD3
Reactome_2022	Respiratory Electron Transport R-HSA-611105	2/90	8.309617e-01	9.999958e-01	0	0	6.209427e-01	1.149809e-01	UQCRFS1;NDUFC2
Reactome_2022	Cargo Trafficking To Periciliary Membrane R-HSA-5620920	1/50	8.341296e-01	9.999958e-01	0	0	5.579198e-01	1.011880e-01	CNGA2
Reactome_2022	Formation Of Ternary Complex, And Subsequently, 43S Complex R-HSA-72695	1/50	8.341296e-01	9.999958e-01	0	0	5.579198e-01	1.011880e-01	RPS4Y1
Reactome_2022	Regulation Of Ornithine Decarboxylase (ODC) R-HSA-350562	1/50	8.341296e-01	9.999958e-01	0	0	5.579198e-01	1.011880e-01	PSMD3
Reactome_2022	HCMV Late Events R-HSA-9610379	2/91	8.355499e-01	9.999958e-01	0	0	6.139339e-01	1.103026e-01	PCSK2;PCSK1
Reactome_2022	G1/S Transition R-HSA-69206	3/129	8.375307e-01	9.999958e-01	0	0	6.501492e-01	1.152697e-01	CCNE1;PSMD3;CDC6
Reactome_2022	PIP3 Activates AKT Signaling R-HSA-1257604	7/268	8.375487e-01	9.999958e-01	0	0	7.313616e-01	1.296528e-01	PSMD3;GAB2;AREG;FGFR3;EGFR;FGF3;FGFR2
Reactome_2022	Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425	1/51	8.399911e-01	9.999958e-01	0	0	5.467330e-01	9.533052e-02	PSMD3
Reactome_2022	Complex I Biogenesis R-HSA-6799198	1/51	8.399911e-01	9.999958e-01	0	0	5.467330e-01	9.533052e-02	NDUFC2
Reactome_2022	GSK3B And BTRC:CUL1-mediated-degradation Of NFE2L2 R-HSA-9762114	1/51	8.399911e-01	9.999958e-01	0	0	5.467330e-01	9.533052e-02	PSMD3
Reactome_2022	Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	1/51	8.399911e-01	9.999958e-01	0	0	5.467330e-01	9.533052e-02	TRIM33
Reactome_2022	Ubiquitin Mediated Degradation Of Phosphorylated Cdc25A R-HSA-69601	1/51	8.399911e-01	9.999958e-01	0	0	5.467330e-01	9.533052e-02	PSMD3
Reactome_2022	Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815	1/51	8.399911e-01	9.999958e-01	0	0	5.467330e-01	9.533052e-02	PSMD3
Reactome_2022	Vpu Mediated Degradation Of CD4 R-HSA-180534	1/51	8.399911e-01	9.999958e-01	0	0	5.467330e-01	9.533052e-02	PSMD3
Reactome_2022	Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	3/130	8.413244e-01	9.999958e-01	0	0	6.449963e-01	1.114411e-01	NRAS;PSMD3;GAB2
Reactome_2022	VEGFA-VEGFR2 Pathway R-HSA-4420097	2/93	8.443900e-01	9.999958e-01	0	0	6.003783e-01	1.015485e-01	NRAS;ITGB3
Reactome_2022	Apoptotic Execution Phase R-HSA-75153	1/52	8.456458e-01	9.999958e-01	0	0	5.359848e-01	8.986037e-02	PKP1
Reactome_2022	G-protein Mediated Events R-HSA-112040	1/52	8.456458e-01	9.999958e-01	0	0	5.359848e-01	8.986037e-02	ADCY1
Reactome_2022	RHOD GTPase Cycle R-HSA-9013405	1/52	8.456458e-01	9.999958e-01	0	0	5.359848e-01	8.986037e-02	AKAP12
Reactome_2022	Regulation Of Apoptosis R-HSA-169911	1/52	8.456458e-01	9.999958e-01	0	0	5.359848e-01	8.986037e-02	PSMD3
Reactome_2022	Downstream TCR Signaling R-HSA-202424	2/94	8.486463e-01	9.999958e-01	0	0	5.938215e-01	9.745369e-02	PSMD3;TARP
Reactome_2022	Intracellular Signaling By Second Messengers R-HSA-9006925	8/306	8.491982e-01	9.999958e-01	0	0	7.316881e-01	1.196036e-01	PSMD3;GAB2;ADCY1;AREG;FGFR3;EGFR;FGF3;FGFR2
Reactome_2022	Transcriptional Regulation By RUNX1 R-HSA-8878171	5/204	8.498600e-01	9.999958e-01	0	0	6.854271e-01	1.115078e-01	CCND3;CCND2;CTSK;PSMD3;PF4
Reactome_2022	Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279	1/53	8.511009e-01	9.999958e-01	0	0	5.256501e-01	8.474773e-02	RSF1
Reactome_2022	Negative Regulation Of NOTCH4 Signaling R-HSA-9604323	1/53	8.511009e-01	9.999958e-01	0	0	5.256501e-01	8.474773e-02	PSMD3
Reactome_2022	Vif-mediated Degradation Of APOBEC3G R-HSA-180585	1/53	8.511009e-01	9.999958e-01	0	0	5.256501e-01	8.474773e-02	PSMD3
Reactome_2022	Transcriptional Regulation By RUNX3 R-HSA-8878159	2/95	8.527965e-01	9.999958e-01	0	0	5.874057e-01	9.353515e-02	NRAS;PSMD3
Reactome_2022	UCH Proteinases R-HSA-5689603	2/95	8.527965e-01	9.999958e-01	0	0	5.874057e-01	9.353515e-02	UCHL1;PSMD3
Reactome_2022	AUF1 (hnRNP D0) Binds And Destabilizes mRNA R-HSA-450408	1/54	8.563635e-01	9.999958e-01	0	0	5.157054e-01	7.996547e-02	PSMD3
Reactome_2022	Degradation Of AXIN R-HSA-4641257	1/54	8.563635e-01	9.999958e-01	0	0	5.157054e-01	7.996547e-02	PSMD3
Reactome_2022	Regulation Of RUNX3 Expression And Activity R-HSA-8941858	1/54	8.563635e-01	9.999958e-01	0	0	5.157054e-01	7.996547e-02	PSMD3
Reactome_2022	SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113	1/54	8.563635e-01	9.999958e-01	0	0	5.157054e-01	7.996547e-02	PSMD3
Reactome_2022	MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871	2/96	8.568427e-01	9.999958e-01	0	0	5.811265e-01	8.978456e-02	SAA2;S100B
Reactome_2022	Degradation Of DVL R-HSA-4641258	1/55	8.614403e-01	9.999958e-01	0	0	5.061290e-01	7.548889e-02	PSMD3
Reactome_2022	Hh Mutants Are Degraded By ERAD R-HSA-5362768	1/55	8.614403e-01	9.999958e-01	0	0	5.061290e-01	7.548889e-02	PSMD3
Reactome_2022	Signaling By ALK Fusions And Activated Point Mutants R-HSA-9725370	1/55	8.614403e-01	9.999958e-01	0	0	5.061290e-01	7.548889e-02	BCL2A1
Reactome_2022	Hedgehog Off State R-HSA-5610787	2/98	8.646318e-01	9.999958e-01	0	0	5.689604e-01	8.275615e-02	PSMD3;ADCY1
Reactome_2022	Stabilization Of P53 R-HSA-69541	1/56	8.663380e-01	9.999958e-01	0	0	4.969008e-01	7.129543e-02	PSMD3
Reactome_2022	Cellular Response To Heat Stress R-HSA-3371556	2/99	8.683789e-01	9.999958e-01	0	0	5.630655e-01	7.946379e-02	HSPA6;HSPA2
Reactome_2022	Cytoprotection By HMOX1 R-HSA-9707564	1/57	8.710627e-01	9.999958e-01	0	0	4.880022e-01	6.736447e-02	ALB
Reactome_2022	Neurexins And Neuroligins R-HSA-6794361	1/57	8.710627e-01	9.999958e-01	0	0	4.880022e-01	6.736447e-02	SYT1
Reactome_2022	Ribosomal Scanning And Start Codon Recognition R-HSA-72702	1/57	8.710627e-01	9.999958e-01	0	0	4.880022e-01	6.736447e-02	RPS4Y1
Reactome_2022	Translation Initiation Complex Formation R-HSA-72649	1/57	8.710627e-01	9.999958e-01	0	0	4.880022e-01	6.736447e-02	RPS4Y1
Reactome_2022	TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	2/100	8.720306e-01	9.999958e-01	0	0	5.572909e-01	7.631027e-02	PSMD3;LTB
Reactome_2022	Asparagine N-linked Glycosylation R-HSA-446203	7/282	8.723708e-01	9.999958e-01	0	0	6.936181e-01	9.470712e-02	SLPI;SEC22B;FOLR2;ANK1;B4GALNT2;AREG;SPTBN2
Reactome_2022	TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138	2/101	8.755888e-01	9.999958e-01	0	0	5.516330e-01	7.328922e-02	SAA2;S100B
Reactome_2022	Hh Mutants Abrogate Ligand Secretion R-HSA-5387390	1/58	8.756207e-01	9.999958e-01	0	0	4.794159e-01	6.367712e-02	PSMD3
Reactome_2022	Late SARS-CoV-2 Infection Events R-HSA-9772573	1/58	8.756207e-01	9.999958e-01	0	0	4.794159e-01	6.367712e-02	PARP8
Reactome_2022	Metabolism Of Polyamines R-HSA-351202	1/58	8.756207e-01	9.999958e-01	0	0	4.794159e-01	6.367712e-02	PSMD3
Reactome_2022	NIK To Noncanonical NF-kB Signaling R-HSA-5676590	1/58	8.756207e-01	9.999958e-01	0	0	4.794159e-01	6.367712e-02	PSMD3
Reactome_2022	MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155	2/102	8.790557e-01	9.999958e-01	0	0	5.460882e-01	7.039461e-02	SAA2;S100B
Reactome_2022	Signaling By VEGF R-HSA-194138	2/102	8.790557e-01	9.999958e-01	0	0	5.460882e-01	7.039461e-02	NRAS;ITGB3
Reactome_2022	Degradation Of GLI1 By Proteasome R-HSA-5610780	1/59	8.800177e-01	9.999958e-01	0	0	4.711256e-01	6.021608e-02	PSMD3
Reactome_2022	Degradation Of GLI2 By Proteasome R-HSA-5610783	1/59	8.800177e-01	9.999958e-01	0	0	4.711256e-01	6.021608e-02	PSMD3
Reactome_2022	GLI3 Is Processed To GLI3R By Proteasome R-HSA-5610785	1/59	8.800177e-01	9.999958e-01	0	0	4.711256e-01	6.021608e-02	PSMD3
Reactome_2022	Role Of GTSE1 In G2/M Progression After G2 Checkpoint R-HSA-8852276	1/59	8.800177e-01	9.999958e-01	0	0	4.711256e-01	6.021608e-02	PSMD3
Reactome_2022	Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	1/59	8.800177e-01	9.999958e-01	0	0	4.711256e-01	6.021608e-02	KLF5
Reactome_2022	Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164	2/103	8.824332e-01	9.999958e-01	0	0	5.406532e-01	6.762070e-02	SAA2;S100B
Reactome_2022	Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181	2/103	8.824332e-01	9.999958e-01	0	0	5.406532e-01	6.762070e-02	SAA2;S100B
Reactome_2022	Defective CFTR Causes Cystic Fibrosis R-HSA-5678895	1/60	8.842596e-01	9.999958e-01	0	0	4.631163e-01	5.696546e-02	PSMD3
Reactome_2022	rRNA Modification In Nucleus And Cytosol R-HSA-6790901	1/60	8.842596e-01	9.999958e-01	0	0	4.631163e-01	5.696546e-02	WDR3
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	11/424	8.858192e-01	9.999958e-01	0	0	7.246548e-01	8.785893e-02	NRAS;BCL2A1;ITGB3;PSMD3;FZD8;GAB2;AREG;FGFR3;EGFR;FGF3;FGFR2
Reactome_2022	DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586	1/61	8.883516e-01	9.999958e-01	0	0	4.553741e-01	5.391066e-02	CCNE1
Reactome_2022	Dectin-1 Mediated Noncanonical NF-kB Signaling R-HSA-5607761	1/61	8.883516e-01	9.999958e-01	0	0	4.553741e-01	5.391066e-02	PSMD3
Reactome_2022	Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138	2/106	8.920490e-01	9.999958e-01	0	0	5.249754e-01	5.997013e-02	SAA2;S100B
Reactome_2022	RAB Geranylgeranylation R-HSA-8873719	1/62	8.922992e-01	9.999958e-01	0	0	4.478856e-01	5.103826e-02	MPZ
Reactome_2022	RHO GTPases Activate PKNs R-HSA-5625740	1/62	8.922992e-01	9.999958e-01	0	0	4.478856e-01	5.103826e-02	AREG
Reactome_2022	MyD88-independent TLR4 Cascade R-HSA-166166	2/107	8.950886e-01	9.999958e-01	0	0	5.199485e-01	5.762726e-02	SAA2;S100B
Reactome_2022	Autodegradation Of Cdh1 By Cdh1:APC/C R-HSA-174084	1/63	8.961074e-01	9.999958e-01	0	0	4.406387e-01	4.833587e-02	PSMD3
Reactome_2022	Synthesis Of Substrates In N-glycan Biosythesis R-HSA-446219	1/63	8.961074e-01	9.999958e-01	0	0	4.406387e-01	4.833587e-02	SLPI
Reactome_2022	Gene Silencing By RNA R-HSA-211000	2/108	8.980483e-01	9.999958e-01	0	0	5.150165e-01	5.538045e-02	DDX4;MAEL
Reactome_2022	SRP-dependent Cotranslational Protein Targeting To Membrane R-HSA-1799339	2/108	8.980483e-01	9.999958e-01	0	0	5.150165e-01	5.538045e-02	SPCS2;RPS4Y1
Reactome_2022	Hedgehog Ligand Biogenesis R-HSA-5358346	1/64	8.997811e-01	9.999958e-01	0	0	4.336219e-01	4.579210e-02	PSMD3
Reactome_2022	Semaphorin Interactions R-HSA-373755	1/64	8.997811e-01	9.999958e-01	0	0	4.336219e-01	4.579210e-02	SEMA6D
Reactome_2022	Membrane Trafficking R-HSA-199991	16/599	9.010125e-01	9.999958e-01	0	0	7.453365e-01	7.769100e-02	SYT1;WNT5A;TARP;AREG;ANK1;EGFR;KLC4;TF;GJB6;MPZ;AGTR1;REPS2;KIF1A;SEC22B;FOLR2;SPTBN2
Reactome_2022	Assembly Of Pre-Replicative Complex R-HSA-68867	2/110	9.037359e-01	9.999958e-01	0	0	5.054265e-01	5.115831e-02	PSMD3;CDC6
Reactome_2022	Activation Of NF-kappaB In B Cells R-HSA-1169091	1/66	9.067439e-01	9.999958e-01	0	0	4.202360e-01	4.113908e-02	PSMD3
Reactome_2022	RUNX1 Regulates Genes Involved In Megakaryocyte Differentiation And Platelet Function R-HSA-8936459	1/66	9.067439e-01	9.999958e-01	0	0	4.202360e-01	4.113908e-02	PF4
Reactome_2022	Interleukin-1 Family Signaling R-HSA-446652	3/152	9.073075e-01	9.999958e-01	0	0	5.491310e-01	5.341610e-02	PSMD3;SAA2;S100B
Reactome_2022	Cytokine Signaling In Immune System R-HSA-1280215	19/702	9.076723e-01	9.999958e-01	0	0	7.547477e-01	7.311382e-02	GBP5;SNAP25;ITGAM;MMP1;IL19;GAB2;PTGS2;S100B;MMP9;NRAS;CCL5;PSMD3;LCN2;SAA2;CCL19;LBP;LTB;S100A9;CRLF1
Reactome_2022	Respiratory Electron Transport, ATP Synthesis By Chemiosmotic Coupling, Heat Production By Uncoupling Proteins R-HSA-163200	2/112	9.091261e-01	9.999958e-01	0	0	4.961852e-01	4.727228e-02	UQCRFS1;NDUFC2
Reactome_2022	Cellular Response To Starvation R-HSA-9711097	3/153	9.096121e-01	9.999958e-01	0	0	5.454416e-01	5.167353e-02	TCIRG1;RPS4Y1;ATP6V0D2
Reactome_2022	APC/C:Cdc20 Mediated Degradation Of Securin R-HSA-174154	1/67	9.100420e-01	9.999958e-01	0	0	4.138473e-01	3.901110e-02	PSMD3
Reactome_2022	Regulation Of PTEN Stability And Activity R-HSA-8948751	1/67	9.100420e-01	9.999958e-01	0	0	4.138473e-01	3.901110e-02	PSMD3
Reactome_2022	Costimulation By CD28 Family R-HSA-388841	1/68	9.132236e-01	9.999958e-01	0	0	4.076493e-01	3.700415e-02	TARP
Reactome_2022	DNA Replication R-HSA-69306	3/155	9.140661e-01	9.999958e-01	0	0	5.382085e-01	4.835935e-02	CCNE1;PSMD3;CDC6
Reactome_2022	Loss Of Nlp From Mitotic Centrosomes R-HSA-380259	1/69	9.162929e-01	9.999958e-01	0	0	4.016335e-01	3.511049e-02	TUBA4A
Reactome_2022	Cap-dependent Translation Initiation R-HSA-72737	2/116	9.190693e-01	9.999958e-01	0	0	4.786754e-01	4.039723e-02	EIF4EBP1;RPS4Y1
